stage17_run_id,cell_index,cell_id,fidelity_numerator,fidelity_denominator,distinctness_numerator,distinctness_denominator,transfer_execution_mode,source_stage,source_run_id,circuit_id,q1_fidelity,q2_fidelity,q3_fidelity,q4_fidelity,q1_accuracy,q2_accuracy,q3_accuracy,q4_accuracy,q1_cross_entropy,q2_cross_entropy,q3_cross_entropy,q4_cross_entropy,q1_kl_divergence,q2_kl_divergence,q3_kl_divergence,q4_kl_divergence,q1_jensen_shannon_divergence,q2_jensen_shannon_divergence,q3_jensen_shannon_divergence,q4_jensen_shannon_divergence
stage17-sensitivity-s1-7801e7938531,11,s1-step9050-f19of20-d1of2,19,20,1,2,fresh_execution,,,C7,0.9578331794398276,0.956766917293233,0.956140350877193,0.9308035714285714,0.9572176054170514,0.956453634085213,0.9558270676691729,0.9308035714285714,0.23493336902215894,0.25542601749206006,0.2544804951403301,0.3033545257920002,0.23190499043962717,0.25208646907719584,0.2510527652113611,0.3001642515098573,0.07037875482604924,0.07668143062718798,0.07640302580688256,0.08824125556887119
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,C1,0.9569098184056632,0.9539473684210527,0.9526942355889725,0.9397321428571429,0.9556786703601108,0.9539473684210527,0.9526942355889725,0.9397321428571429,0.21829143249062266,0.21934422541713433,0.2204909174013243,0.2662385790195763,0.21287827563826506,0.21651230607876645,0.21766129657488892,0.26335046828181446,0.06309063556381334,0.06578201353111471,0.06604059795697079,0.07644072980430931
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,C2,0.9504462911665128,0.9573934837092731,0.9533208020050126,0.939094387755102,0.9492151431209603,0.9573934837092731,0.9533208020050126,0.939094387755102,0.274490044159578,0.26880059028155273,0.2712298244075777,0.29891877651628385,0.26970397155726,0.26564963748219705,0.26811661560146377,0.29645718615026395,0.0809921762466119,0.08069811731890786,0.08118581439584362,0.08787758817458771
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,C3,0.9556786703601108,0.9555137844611529,0.956453634085213,0.9320790816326531,0.9550630963373345,0.9552005012531328,0.956140350877193,0.9320790816326531,0.2142501388456757,0.22153857703404956,0.21895117947171325,0.26317469390023596,0.20985911835655968,0.21842813507497022,0.21594109744302545,0.26001892563202517,0.06284557462705861,0.06584936603626713,0.0651709256936794,0.07508610176349678
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,C4,0.9569098184056632,0.956453634085213,0.9580200501253133,0.9317602040816326,0.9575253924284395,0.956453634085213,0.9580200501253133,0.9317602040816326,0.21789938024684744,0.2503226377005748,0.2496482092237385,0.30761216118335305,0.21344228190348968,0.24765678594669344,0.24705944875448718,0.30519318245176097,0.06536664331248869,0.07513792949998617,0.07489141706089829,0.08918760015191361
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,C5,0.9461372730070791,0.9614661654135338,0.9602130325814536,0.9327168367346939,0.9461372730070791,0.9617794486215538,0.9605263157894737,0.9320790816326531,0.2416400605525711,0.22123011383182029,0.22018092393879266,0.2550788765909744,0.23776027013274986,0.2186762564672425,0.2176313217988195,0.25251449528068476,0.07079955774720025,0.0669957870198738,0.06664292019527301,0.07386671669759988
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,C6,0.9538319482917821,0.949874686716792,0.9473684210526315,0.9492984693877551,0.9544475223145583,0.949874686716792,0.9473684210526315,0.9492984693877551,0.21939454117846963,0.25460991411298295,0.2548243445318446,0.2629698310283996,0.21669628879255395,0.2514181945273634,0.25155959559200575,0.26043530514940655,0.06566324140386469,0.07546458327545254,0.07551511875473509,0.07774491633234235
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,C7,0.9578331794398276,0.956766917293233,0.956140350877193,0.9308035714285714,0.9572176054170514,0.956453634085213,0.9558270676691729,0.9308035714285714,0.23493336902215894,0.25542601749206006,0.2544804951403301,0.3033545257920002,0.23190499043962717,0.25208646907719584,0.2510527652113611,0.3001642515098573,0.07037875482604924,0.07668143062718798,0.07640302580688256,0.08824125556887119
stage17-sensitivity-s1-7801e7938531,13,s1-step9050-f39of40-d1of4,39,40,1,4,fresh_execution,,,C1,0.9775315481686673,0.9796365914786967,0.9777568922305765,0.9649234693877551,0.9763004001231148,0.9796365914786967,0.9774436090225563,0.9649234693877551,0.14286938112719857,0.15063075308088222,0.15333293646380508,0.19001109195322763,0.13797774458997977,0.1479305586032609,0.15058640991439154,0.18701772721959395,0.04288822949499066,0.04649516640615679,0.04727649167383057,0.05602651622248945
stage17-sensitivity-s1-7801e7938531,13,s1-step9050-f39of40-d1of4,39,40,1,4,fresh_execution,,,C2,0.9775315481686673,0.9771303258145363,0.9777568922305765,0.9677933673469388,0.9763004001231148,0.9771303258145363,0.9777568922305765,0.9677933673469388,0.1556274183592151,0.16657755003253705,0.16599532661802868,0.18442615704854773,0.15073311580636634,0.1642651667063692,0.16370126495595277,0.18079348475585597,0.04673352466157229,0.05139582670049142,0.051281053698080906,0.05442967881549637
stage17-sensitivity-s1-7801e7938531,13,s1-step9050-f39of40-d1of4,39,40,1,4,fresh_execution,,,C3,0.9735303170206218,0.9768170426065163,0.9765037593984962,0.9738520408163265,0.9732225300092336,0.9765037593984962,0.9761904761904762,0.9738520408163265,0.15569102493079026,0.15066386380194707,0.1507405234781037,0.15846318818834118,0.15189488446591293,0.14708240117708538,0.14730637954194709,0.1555706267301911,0.04666685754563428,0.0455977652946117,0.04561222239776523,0.047104146986545546
stage17-sensitivity-s1-7801e7938531,13,s1-step9050-f39of40-d1of4,39,40,1,4,fresh_execution,,,C4,0.9799938442597722,0.975250626566416,0.9758771929824561,0.96875,0.979378270236996,0.9755639097744361,0.9761904761904762,0.9681122448979592,0.1436425416889683,0.154553036058708,0.1547960816740665,0.17196543889777885,0.14066145606334993,0.15222124823979238,0.15233456512609528,0.16864774380520609,0.04347187731655946,0.04711497651891663,0.04709993674884728,0.05129000487098871
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,C1,0.9775315481686673,0.9796365914786967,0.9777568922305765,0.9649234693877551,0.9763004001231148,0.9796365914786967,0.9774436090225563,0.9649234693877551,0.14286938112719857,0.15063075308088222,0.15333293646380508,0.19001109195322763,0.13797774458997977,0.1479305586032609,0.15058640991439154,0.18701772721959395,0.04288822949499066,0.04649516640615679,0.04727649167383057,0.05602651622248945
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,C2,0.9775315481686673,0.9771303258145363,0.9777568922305765,0.9677933673469388,0.9763004001231148,0.9771303258145363,0.9777568922305765,0.9677933673469388,0.1556274183592151,0.16657755003253705,0.16599532661802868,0.18442615704854773,0.15073311580636634,0.1642651667063692,0.16370126495595277,0.18079348475585597,0.04673352466157229,0.05139582670049142,0.051281053698080906,0.05442967881549637
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,C3,0.9735303170206218,0.9768170426065163,0.9765037593984962,0.9738520408163265,0.9732225300092336,0.9765037593984962,0.9761904761904762,0.9738520408163265,0.15569102493079026,0.15066386380194707,0.1507405234781037,0.15846318818834118,0.15189488446591293,0.14708240117708538,0.14730637954194709,0.1555706267301911,0.04666685754563428,0.0455977652946117,0.04561222239776523,0.047104146986545546
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,C4,0.9799938442597722,0.975250626566416,0.9758771929824561,0.96875,0.979378270236996,0.9755639097744361,0.9761904761904762,0.9681122448979592,0.1436425416889683,0.154553036058708,0.1547960816740665,0.17196543889777885,0.14066145606334993,0.15222124823979238,0.15233456512609528,0.16864774380520609,0.04347187731655946,0.04711497651891663,0.04709993674884728,0.05129000487098871
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,C5,0.9695290858725761,0.981829573934837,0.9802631578947368,0.96875,0.9682979378270237,0.981516290726817,0.9799498746867168,0.96875,0.1681035422708164,0.15534856212856057,0.1563046187516207,0.18221371554389346,0.16374159631019397,0.1522776283272249,0.1531406073967854,0.17963185419100983,0.050714174040074965,0.04800254474926568,0.048238726571782777,0.055123756268357034
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,C6,0.9716835949522931,0.9758771929824561,0.9765037593984962,0.9760841836734694,0.9716835949522931,0.9758771929824561,0.9765037593984962,0.9754464285714286,0.1658806996718107,0.16371999418565733,0.16326584007456968,0.16338094879845078,0.16068161086880048,0.16113450421933953,0.1605968437917134,0.16041606060875035,0.04936130148496771,0.050417590157585915,0.05023835174232578,0.04917393674158554
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,C7,0.9830717143736535,0.9739974937343359,0.974937343358396,0.9677933673469388,0.9818405663281009,0.9739974937343359,0.974937343358396,0.9677933673469388,0.13505561011871758,0.16103106004658993,0.15988912712408584,0.18637079491614458,0.1309356235501684,0.15834643067363185,0.1571905850218202,0.18279938140598995,0.04060231198878158,0.049008157677456636,0.04862292321620239,0.05523730183974625
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,C1,0.9775315481686673,0.9796365914786967,0.9777568922305765,0.9649234693877551,0.9763004001231148,0.9796365914786967,0.9774436090225563,0.9649234693877551,0.14286938112719857,0.15063075308088222,0.15333293646380508,0.19001109195322763,0.13797774458997977,0.1479305586032609,0.15058640991439154,0.18701772721959395,0.04288822949499066,0.04649516640615679,0.04727649167383057,0.05602651622248945
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,C2,0.9775315481686673,0.9771303258145363,0.9777568922305765,0.9677933673469388,0.9763004001231148,0.9771303258145363,0.9777568922305765,0.9677933673469388,0.1556274183592151,0.16657755003253705,0.16599532661802868,0.18442615704854773,0.15073311580636634,0.1642651667063692,0.16370126495595277,0.18079348475585597,0.04673352466157229,0.05139582670049142,0.051281053698080906,0.05442967881549637
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,C3,0.9735303170206218,0.9768170426065163,0.9765037593984962,0.9738520408163265,0.9732225300092336,0.9765037593984962,0.9761904761904762,0.9738520408163265,0.15569102493079026,0.15066386380194707,0.1507405234781037,0.15846318818834118,0.15189488446591293,0.14708240117708538,0.14730637954194709,0.1555706267301911,0.04666685754563428,0.0455977652946117,0.04561222239776523,0.047104146986545546
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,C4,0.9799938442597722,0.975250626566416,0.9758771929824561,0.96875,0.979378270236996,0.9755639097744361,0.9761904761904762,0.9681122448979592,0.1436425416889683,0.154553036058708,0.1547960816740665,0.17196543889777885,0.14066145606334993,0.15222124823979238,0.15233456512609528,0.16864774380520609,0.04347187731655946,0.04711497651891663,0.04709993674884728,0.05129000487098871
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,C5,0.9695290858725761,0.981829573934837,0.9802631578947368,0.96875,0.9682979378270237,0.981516290726817,0.9799498746867168,0.96875,0.1681035422708164,0.15534856212856057,0.1563046187516207,0.18221371554389346,0.16374159631019397,0.1522776283272249,0.1531406073967854,0.17963185419100983,0.050714174040074965,0.04800254474926568,0.048238726571782777,0.055123756268357034
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,C6,0.9716835949522931,0.9758771929824561,0.9765037593984962,0.9760841836734694,0.9716835949522931,0.9758771929824561,0.9765037593984962,0.9754464285714286,0.1658806996718107,0.16371999418565733,0.16326584007456968,0.16338094879845078,0.16068161086880048,0.16113450421933953,0.1605968437917134,0.16041606060875035,0.04936130148496771,0.050417590157585915,0.05023835174232578,0.04917393674158554
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,C7,0.9830717143736535,0.9739974937343359,0.974937343358396,0.9677933673469388,0.9818405663281009,0.9739974937343359,0.974937343358396,0.9677933673469388,0.13505561011871758,0.16103106004658993,0.15988912712408584,0.18637079491614458,0.1309356235501684,0.15834643067363185,0.1571905850218202,0.18279938140598995,0.04060231198878158,0.049008157677456636,0.04862292321620239,0.05523730183974625
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,fresh_execution,,,C1,0.9886118805786396,0.9915413533834586,0.9909147869674185,0.9891581632653061,0.9873807325330871,0.9912280701754386,0.9906015037593985,0.9891581632653061,0.09520783633942835,0.08920941009743076,0.09010181380765796,0.09542161555180553,0.09012902368458031,0.08655156976316496,0.08738687537857395,0.0921333986213287,0.02845344558917954,0.027859839633907955,0.028121717808605746,0.029169037253954942
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,fresh_execution,,,C2,0.9910741766697445,0.9918546365914787,0.9906015037593985,0.9866071428571429,0.989843028624192,0.9918546365914787,0.9906015037593985,0.9866071428571429,0.087679269251121,0.0883059585237949,0.08824419096138508,0.08910440140135385,0.08225108510985228,0.08536231177147674,0.0853786386709459,0.08683696830104165,0.025582735178935744,0.02737411357720962,0.0273815321943004,0.027154503725718804
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,fresh_execution,,,C3,0.9932286857494613,0.9893483709273183,0.9893483709273183,0.9885204081632653,0.9938442597722376,0.9890350877192983,0.9890350877192983,0.9878826530612245,0.07056300461695388,0.08262192481011728,0.08257652827020888,0.0928731212089902,0.06807735697504046,0.07946112522489995,0.07947517307582364,0.08936090580114904,0.022010012715579678,0.02528131051660437,0.025284848223598527,0.02836385600603674
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,16,stage16-transfer-s1-cc55bd4162c8,C1,0.9886118805786396,0.9915413533834586,0.9909147869674185,0.9891581632653061,0.9873807325330871,0.9912280701754386,0.9906015037593985,0.9891581632653061,0.09520783633942835,0.08920941009743076,0.09010181380765796,0.09542161555180553,0.09012902368458031,0.08655156976316496,0.08738687537857395,0.0921333986213287,0.02845344558917954,0.027859839633907955,0.028121717808605746,0.029169037253954942
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,16,stage16-transfer-s1-cc55bd4162c8,C2,0.9910741766697445,0.9918546365914787,0.9906015037593985,0.9866071428571429,0.989843028624192,0.9918546365914787,0.9906015037593985,0.9866071428571429,0.087679269251121,0.0883059585237949,0.08824419096138508,0.08910440140135385,0.08225108510985228,0.08536231177147674,0.0853786386709459,0.08683696830104165,0.025582735178935744,0.02737411357720962,0.0273815321943004,0.027154503725718804
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,16,stage16-transfer-s1-cc55bd4162c8,C3,0.9932286857494613,0.9893483709273183,0.9893483709273183,0.9885204081632653,0.9938442597722376,0.9890350877192983,0.9890350877192983,0.9878826530612245,0.07056300461695388,0.08262192481011728,0.08257652827020888,0.0928731212089902,0.06807735697504046,0.07946112522489995,0.07947517307582364,0.08936090580114904,0.022010012715579678,0.02528131051660437,0.025284848223598527,0.02836385600603674
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,16,stage16-transfer-s1-cc55bd4162c8,C4,0.9919975377039089,0.9902882205513784,0.9902882205513784,0.9875637755102041,0.9913819636811326,0.9902882205513784,0.9902882205513784,0.9869260204081632,0.07842905269397207,0.08569803929075442,0.08612439023189643,0.09349342445946225,0.07404225810522663,0.08307220166644447,0.08340981134756675,0.09060250949858246,0.02393456852447804,0.026611594109357713,0.026631505594282106,0.028692330620009414
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,16,stage16-transfer-s1-cc55bd4162c8,C5,0.9926131117266851,0.9931077694235589,0.9921679197994987,0.9821428571428571,0.9913819636811326,0.9927944862155389,0.9918546365914787,0.9821428571428571,0.07894088706561779,0.08527420280691238,0.08674960969836948,0.10559343704422339,0.07400001103873362,0.08255323658725768,0.08403607620901164,0.1024667760543742,0.02318950842244695,0.026603623718968215,0.02702874669288069,0.03114496033548135
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,16,stage16-transfer-s1-cc55bd4162c8,C6,0.9932286857494613,0.9921679197994987,0.9912280701754386,0.9834183673469388,0.9919975377039089,0.9918546365914787,0.9915413533834586,0.9834183673469388,0.0752142319884161,0.0835657948155749,0.08346221613499268,0.10638295822794515,0.07072921658917299,0.08105549050674826,0.08101250389874347,0.10409377495503178,0.02254468400011674,0.026089858423262842,0.02609793821114111,0.03231506501123191
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,16,stage16-transfer-s1-cc55bd4162c8,C7,0.9907663896583564,0.9912280701754386,0.9912280701754386,0.9872448979591837,0.9895352416128039,0.9909147869674185,0.9909147869674185,0.9872448979591837,0.08706688671274407,0.09196678719408033,0.09232177753588708,0.09896791837920205,0.08277781882113883,0.08906596921852163,0.0893817181987122,0.0952903297490868,0.026428264004243158,0.02841752779481136,0.028506602789348176,0.03004815741797041
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,fresh_execution,,,C1,0.9886118805786396,0.9915413533834586,0.9909147869674185,0.9891581632653061,0.9873807325330871,0.9912280701754386,0.9906015037593985,0.9891581632653061,0.09520783633942835,0.08920941009743076,0.09010181380765796,0.09542161555180553,0.09012902368458031,0.08655156976316496,0.08738687537857395,0.0921333986213287,0.02845344558917954,0.027859839633907955,0.028121717808605746,0.029169037253954942
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,fresh_execution,,,C2,0.9910741766697445,0.9918546365914787,0.9906015037593985,0.9866071428571429,0.989843028624192,0.9918546365914787,0.9906015037593985,0.9866071428571429,0.087679269251121,0.0883059585237949,0.08824419096138508,0.08910440140135385,0.08225108510985228,0.08536231177147674,0.0853786386709459,0.08683696830104165,0.025582735178935744,0.02737411357720962,0.0273815321943004,0.027154503725718804
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,fresh_execution,,,C3,0.9932286857494613,0.9893483709273183,0.9893483709273183,0.9885204081632653,0.9938442597722376,0.9890350877192983,0.9890350877192983,0.9878826530612245,0.07056300461695388,0.08262192481011728,0.08257652827020888,0.0928731212089902,0.06807735697504046,0.07946112522489995,0.07947517307582364,0.08936090580114904,0.022010012715579678,0.02528131051660437,0.025284848223598527,0.02836385600603674
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,fresh_execution,,,C4,0.9919975377039089,0.9902882205513784,0.9902882205513784,0.9875637755102041,0.9913819636811326,0.9902882205513784,0.9902882205513784,0.9869260204081632,0.07842905269397207,0.08569803929075442,0.08612439023189643,0.09349342445946225,0.07404225810522663,0.08307220166644447,0.08340981134756675,0.09060250949858246,0.02393456852447804,0.026611594109357713,0.026631505594282106,0.028692330620009414
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,fresh_execution,,,C5,0.9926131117266851,0.9931077694235589,0.9921679197994987,0.9821428571428571,0.9913819636811326,0.9927944862155389,0.9918546365914787,0.9821428571428571,0.07894088706561779,0.08527420280691238,0.08674960969836948,0.10559343704422339,0.07400001103873362,0.08255323658725768,0.08403607620901164,0.1024667760543742,0.02318950842244695,0.026603623718968215,0.02702874669288069,0.03114496033548135
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,fresh_execution,,,C6,0.9932286857494613,0.9921679197994987,0.9912280701754386,0.9834183673469388,0.9919975377039089,0.9918546365914787,0.9915413533834586,0.9834183673469388,0.0752142319884161,0.0835657948155749,0.08346221613499268,0.10638295822794515,0.07072921658917299,0.08105549050674826,0.08101250389874347,0.10409377495503178,0.02254468400011674,0.026089858423262842,0.02609793821114111,0.03231506501123191
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,fresh_execution,,,C7,0.9907663896583564,0.9912280701754386,0.9912280701754386,0.9872448979591837,0.9895352416128039,0.9909147869674185,0.9909147869674185,0.9872448979591837,0.08706688671274407,0.09196678719408033,0.09232177753588708,0.09896791837920205,0.08277781882113883,0.08906596921852163,0.0893817181987122,0.0952903297490868,0.026428264004243158,0.02841752779481136,0.028506602789348176,0.03004815741797041
